FullTime;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³]
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,26;4,25;0,02;10,2;589;72,005;86,2;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;315;0;4,26;4,26;0,01;10,2;589;72;86,7;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,25;4,25;0,01;10,2;589;71,991;87,2;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,27;4,26;0,01;10,2;589;72,006;87,6;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,27;4,25;0,01;10,2;589;71,999;88,2;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,26;4,24;0,02;10,2;589;72,016;88,6;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,25;4,25;0,01;10,2;589;72,012;89,1;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,27;4,26;0,01;10,2;589;71,998;89,6;System In Line;System Ok;500;318,125
24-03-2023 02:20;De-Ballast;Running De-Ballast;316;0;4,26;4,25;0,01;10,2;589;72,004;90,1;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;315;0;4,25;4,24;0,01;10,2;589;71,989;90,5;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;333;0;4,13;4,11;0,01;10,2;589;72,01;91,1;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;336;0;4,19;4,18;0,02;10,2;589;72,01;91,5;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;329;0;4,19;4,18;0,01;10,2;589;72,001;92,1;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;328;0;4,2;4,21;0,01;10,2;589;72,009;92,5;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;329;0;4,19;4,19;0;10,2;589;72,003;93,1;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;320;0;4,32;4,32;0;10,2;589;72,005;93,5;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;301;0;4,29;4,28;0;10,2;589;71,993;94,1;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;302;0;4,33;4,31;0,01;10,2;589;71,997;94,5;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;302;0;4,28;4,27;0,01;10,2;589;72,003;95;System In Line;System Ok;500;318,125
24-03-2023 02:21;De-Ballast;Running De-Ballast;303;0;4,26;4,25;0,01;10,2;589;71,996;95,4;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;316;0;4,25;4,23;0,02;10,2;589;72,003;95,9;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;320;0;4,23;4,22;0,02;10,2;589;71,996;96,4;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;318;0;4,24;4,23;0,01;10,2;589;71,991;96,9;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;71,997;97,3;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;319;0;4,25;4,24;0,01;10,2;589;72,002;97,9;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;320;0;4,25;4,24;0,01;10,2;589;72,004;98,3;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;319;0;4,25;4,23;0,01;10,2;589;72,003;98,8;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;319;0;4,24;4,22;0,01;10,2;589;72,001;99,3;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;71,992;99,8;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;72,008;100,3;System In Line;System Ok;500;318,125
24-03-2023 02:22;De-Ballast;Running De-Ballast;319;0;4,23;4,23;0,01;10,2;589;71,995;100,8;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,24;4,23;0,01;10,2;589;71,996;101,2;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,25;4,23;0,01;10,2;589;72,002;101,8;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,24;4,23;0,02;10,2;589;72,003;102,2;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,24;4,23;0,01;10,2;589;71,999;102,7;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,24;4,23;0,01;10,2;589;72,007;103,2;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,24;4,23;0,01;10,2;589;71,995;103,7;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;72,004;104,2;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;320;0;4,24;4,23;0,01;10,2;589;71,99;104,7;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,23;4,23;0,01;10,2;589;72,001;105,1;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,22;4,22;0,01;10,2;589;71,991;105,7;System In Line;System Ok;500;318,125
24-03-2023 02:23;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;71,986;106,1;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;71,989;106,6;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;320;0;4,23;4,22;0,01;10,2;589;72,004;107,1;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,22;4,22;0,01;10,2;590;72;107,6;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;72,003;108,1;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,24;4,23;0,01;10,2;589;71,994;108,6;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,22;4,21;0,01;10,2;589;72;109;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,24;4,22;0,01;10,2;589;72;109,6;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;71,997;110;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;318;0;4,24;4,22;0,02;10,2;589;71,995;110,5;System In Line;System Ok;500;318,125
24-03-2023 02:24;De-Ballast;Running De-Ballast;319;0;4,23;4,23;0,01;10,2;589;72,003;111;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;319;0;4,23;4,21;0,01;10,2;589;71,995;111,5;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;319;0;4,23;4,23;0,01;10,2;589;72,009;112;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;319;0;4,23;4,23;0,01;10,2;589;71,994;112,5;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;320;0;4,24;4,23;0,01;10,2;589;72,008;112,9;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;319;0;4,23;4,22;0,01;10,2;589;71,994;113,5;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;319;0;4,22;4,21;0,01;10,2;589;72,001;113,9;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;318;0;4,22;4,22;0,01;10,2;589;72,004;114,4;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;319;0;4,22;4,21;0,01;10,2;589;71,986;114,9;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;319;0;4,24;4,22;0,01;10,2;589;71,995;115,4;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;311;0;4,27;4,24;0,02;10,2;589;71,995;115,9;System In Line;System Ok;500;318,125
24-03-2023 02:25;De-Ballast;Running De-Ballast;311;0;4,27;4,25;0,02;10,2;589;72,008;116,4;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;311;0;4,25;4,24;0,02;10,2;589;72,001;116,8;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;310;0;4,27;4,26;0,01;10,2;589;71,994;117,3;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;312;0;4,25;4,24;0,01;10,2;589;72,009;117,7;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;314;0;4,24;4,23;0,02;10,2;589;71,999;118,3;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;314;0;4,24;4,23;0,01;10,2;589;71,993;118,7;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;314;0;4,25;4,23;0;10,2;589;72,006;119,2;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;314;0;4,24;4,23;0,01;10,2;589;72,002;119,7;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;315;0;4,24;4,23;0,01;10,2;590;72,008;120,2;System In Line;System Ok;500;318,75
24-03-2023 02:26;De-Ballast;Running De-Ballast;314;0;4,24;4,24;0,01;10,2;589;72,012;120,6;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;314;0;4,25;4,24;0,01;10,2;589;71,987;121,1;System In Line;System Ok;500;318,125
24-03-2023 02:26;De-Ballast;Running De-Ballast;314;0;4,25;4,24;0,01;10,2;589;72,009;121,6;System In Line;System Ok;500;318,125
24-03-2023 02:27;De-Ballast;Running De-Ballast;314;0;4,24;4,24;0,01;10,2;589;71,996;122,1;System In Line;System Ok;500;318,125
24-03-2023 02:27;De-Ballast;Running De-Ballast;324;0;4,11;4,11;0,01;10,2;590;72,001;122,5;System In Line;System Ok;500;318,125
24-03-2023 02:27;De-Ballast;Running De-Ballast;339;0;4,15;4,15;0;10,2;589;71,998;123,1;System In Line;System Ok;500;318,125
24-03-2023 02:27;De-Ballast;Running De-Ballast;331;0;4,16;4,14;0,01;10,2;590;72,003;123,6;System In Line;System Ok;500;318,75
24-03-2023 02:27;De-Ballast;Running De-Ballast;330;0;4,19;4,16;0,02;10,2;590;71,989;124,1;System In Line;System Ok;500;318,75
24-03-2023 02:27;De-Ballast;Running De-Ballast;330;0;4,16;4,15;0,02;10,2;590;72,006;124,6;System In Line;System Ok;500;318,75
24-03-2023 02:27;De-Ballast;Running De-Ballast;325;0;4,29;4,27;0,02;10,2;589;71,998;125,1;System In Line;System Ok;500;318,125
24-03-2023 02:27;De-Ballast;Running De-Ballast;305;0;4,27;4,25;0,02;10,2;589;71,994;125,6;System In Line;System Ok;500;318,125
24-03-2023 02:27;De-Ballast;Running De-Ballast;303;0;4,29;4,27;0,02;10,2;590;71,999;126,1;System In Line;System Ok;500;318,75
24-03-2023 02:27;De-Ballast;Running De-Ballast;304;0;4,27;4,26;0,02;10,2;589;71,997;126,5;System In Line;System Ok;500;318,125
24-03-2023 02:27;De-Ballast;Running De-Ballast;305;0;4,28;4,26;0,01;10,2;589;72,003;127;System In Line;System Ok;500;318,125
24-03-2023 02:28;De-Ballast;Running De-Ballast;311;0;4,21;4,18;0,01;10,2;590;71,998;127,4;System In Line;System Ok;500;318,125
24-03-2023 02:28;De-Ballast;Running De-Ballast;321;0;4,21;4,2;0,02;10,2;589;72,003;127,9;System In Line;System Ok;500;318,125
24-03-2023 02:28;De-Ballast;Running De-Ballast;322;0;4,19;4,17;0,02;10,2;589;72;128,4;System In Line;System Ok;500;318,125
24-03-2023 02:28;De-Ballast;Running De-Ballast;323;0;4,2;4,19;0,01;10,2;589;71,998;128,9;System In Line;System Ok;500;318,75
24-03-2023 02:28;De-Ballast;Running De-Ballast;321;0;4,19;4,18;0,01;10,2;590;72,006;129,4;System In Line;System Ok;500;318,75
24-03-2023 02:28;De-Ballast;Running De-Ballast;322;0;4,19;4,18;0,01;10,2;589;71,991;129,9;System In Line;System Ok;500;318,125
24-03-2023 02:28;De-Ballast;Running De-Ballast;321;0;4,19;4,18;0,01;10,2;590;71,997;130,4;System In Line;System Ok;500;318,75
24-03-2023 02:28;De-Ballast;Running De-Ballast;322;0;4,2;4,19;0,01;10,2;589;71,996;130,9;System In Line;System Ok;500;318,75
24-03-2023 02:28;De-Ballast;Running De-Ballast;322;0;4,2;4,18;0,01;10,2;590;71,999;131,3;System In Line;System Ok;500;318,125
24-03-2023 02:28;De-Ballast;Running De-Ballast;316;0;4,23;4,22;0,01;10,2;589;72,004;131,9;System In Line;System Ok;500;318,125
24-03-2023 02:28;De-Ballast;Running De-Ballast;313;0;4,23;4,23;0,01;10,2;590;72,01;132,3;System In Line;System Ok;500;318,75
24-03-2023 02:29;De-Ballast;Running De-Ballast;313;0;4,24;4,22;0,01;10,2;589;72;132,8;System In Line;System Ok;500;318,125
24-03-2023 02:29;De-Ballast;Running De-Ballast;313;0;4,22;4,22;0,01;10,2;589;71,998;133,3;System In Line;System Ok;500;318,125
24-03-2023 02:29;De-Ballast;Running De-Ballast;313;0;4,23;4,23;0,01;10,2;590;72,006;133,8;System In Line;System Ok;500;318,75
24-03-2023 02:29;De-Ballast;Running De-Ballast;314;0;4,24;4,22;0,01;10,2;589;71,997;134,2;System In Line;System Ok;500;318,125
24-03-2023 02:29;De-Ballast;Running De-Ballast;313;0;4,23;4,22;0,01;10,2;590;72,006;134,8;System In Line;System Ok;500;318,75
24-03-2023 02:29;De-Ballast;Running De-Ballast;316;0;4,22;4,2;0,02;10,2;589;72,009;135,2;System In Line;System Ok;500;318,125
24-03-2023 02:29;De-Ballast;Running De-Ballast;317;0;4,22;4,21;0,01;10,2;589;71,989;135,7;System In Line;System Ok;500;318,125
24-03-2023 02:29;De-Ballast;Running De-Ballast;316;0;4,21;4,2;0,01;10,2;589;72,007;136,2;System In Line;System Ok;500;318,75
24-03-2023 02:29;De-Ballast;Running De-Ballast;316;0;4,21;4,21;0,01;10,2;589;71,996;136,7;System In Line;System Ok;500;318,125
24-03-2023 02:29;De-Ballast;Running De-Ballast;316;0;4,22;4,21;0,01;10,2;590;71,99;137,1;System In Line;System Ok;500;318,125
24-03-2023 02:29;De-Ballast;Running De-Ballast;316;0;4,22;4,21;0,01;10,2;589;72,011;137,6;System In Line;System Ok;500;318,125
24-03-2023 02:30;De-Ballast;Running De-Ballast;317;0;4,21;4,19;0,01;10,2;590;71,971;138,1;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;317;0;4,21;4,2;0,01;10,2;590;72,011;138,6;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;316;0;4,22;4,21;0,01;10,2;590;71,988;139,1;System In Line;System Ok;500;318,125
24-03-2023 02:30;De-Ballast;Running De-Ballast;315;0;4,21;4,19;0,01;10,2;590;71,998;139,6;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;316;0;4,22;4,2;0,01;10,2;590;71,993;140;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;316;0;4,21;4,2;0,02;10,2;590;72,003;140,5;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;316;0;4,21;4,19;0,02;10,2;590;72,013;141;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;316;0;4,22;4,21;0,02;10,2;590;71,994;141,5;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;315;0;4,21;4,2;0,02;10,2;589;71,991;142;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;316;0;4,2;4,2;0,01;10,2;590;72,008;142,5;System In Line;System Ok;500;318,75
24-03-2023 02:30;De-Ballast;Running De-Ballast;315;0;4,22;4,2;0,01;10,2;590;72,005;142,9;System In Line;System Ok;500;318,75
24-03-2023 02:31;De-Ballast;Running De-Ballast;327;0;4,1;4,09;0,02;10,2;590;72,005;143,4;System In Line;System Ok;500;318,75
24-03-2023 02:31;De-Ballast;Running De-Ballast;335;0;4,13;4,12;0,02;10,2;590;71,997;143,9;System In Line;System Ok;500;318,75
24-03-2023 02:31;De-Ballast;Running De-Ballast;328;0;4,16;4,14;0,01;10,2;589;72,009;144,5;System In Line;System Ok;500;318,125
24-03-2023 02:31;De-Ballast;Running De-Ballast;327;0;4,16;4,14;0,01;10,2;589;71,996;144,9;System In Line;System Ok;500;318,125
24-03-2023 02:31;De-Ballast;Running De-Ballast;327;0;4,17;4,15;0,01;10,2;589;71,998;145,5;System In Line;System Ok;500;318,125
24-03-2023 02:31;De-Ballast;Running De-Ballast;327;0;4,16;4,15;0,02;10,2;590;72;145,9;System In Line;System Ok;500;318,75
24-03-2023 02:31;De-Ballast;Running De-Ballast;326;0;4,17;4,15;0,02;10,2;589;71,999;146,5;System In Line;System Ok;500;318,75
24-03-2023 02:31;De-Ballast;Running De-Ballast;311;0;4,3;4,28;0,01;10,2;589;72,001;146,9;System In Line;System Ok;500;318,125
24-03-2023 02:31;De-Ballast;Running De-Ballast;300;0;4,23;4,22;0,01;10,2;589;71,997;147,4;System In Line;System Ok;500;318,125
24-03-2023 02:31;De-Ballast;Running De-Ballast;303;0;4,27;4,26;0,02;10,2;589;72,008;147,8;System In Line;System Ok;500;318,125
24-03-2023 02:31;De-Ballast;Running De-Ballast;302;0;4,25;4,24;0,02;10,2;589;72,005;148,3;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;306;0;4,2;4,18;0,01;10,2;589;72,003;148,8;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;318;0;4,21;4,19;0,01;10,2;589;72,008;149,3;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;321;0;4,18;4,17;0,01;10,2;589;72,003;149,7;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;320;0;4,2;4,19;0,01;10,2;589;72,002;150,3;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;321;0;4,19;4,17;0,01;10,2;589;72;150,7;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;320;0;4,2;4,17;0,01;10,2;589;71,993;151,2;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;318;0;4,18;4,18;0,01;10,2;589;71,995;151,7;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;319;0;4,19;4,18;0;10,2;589;72,014;152,2;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;319;0;4,18;4,18;0,01;10,2;589;72,004;152,7;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;320;0;4,18;4,17;0,02;10,2;589;71,998;153,2;System In Line;System Ok;500;318,125
24-03-2023 02:32;De-Ballast;Running De-Ballast;320;0;4,19;4,18;0,02;10,2;589;71,995;153,6;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;319;0;4,19;4,18;0,01;10,2;589;71,992;154,2;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;320;0;4,19;4,18;0,02;10,2;589;72,011;154,6;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;320;0;4,2;4,19;0,01;10,2;589;71,987;155,1;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;319;0;4,18;4,17;0,01;10,2;589;72,003;155,6;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;319;0;4,19;4,18;0,01;10,2;589;72,012;156,1;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;318;0;4,19;4,17;0,01;10,2;588;72,009;156,6;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;319;0;4,18;4,17;0,01;10,2;589;71,995;157,1;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;319;0;4,19;4,17;0,01;10,2;589;72,004;157,5;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;320;0;4,18;4,16;0,01;10,2;589;72,007;158,1;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;319;0;4,18;4,16;0,01;10,2;589;72,006;158,5;System In Line;System Ok;500;318,125
24-03-2023 02:33;De-Ballast;Running De-Ballast;319;0;4,18;4,17;0,01;10,2;588;72,004;159;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;320;0;4,19;4,18;0,01;10,2;588;71,994;159,5;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;314;0;4,23;4,22;0,01;10,2;588;72,004;160;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;311;0;4,22;4,21;0,01;10,2;588;71,997;160,5;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;311;0;4,22;4,21;0,01;10,2;588;72,004;161;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;311;0;4,22;4,21;0,01;10,2;588;72;161,4;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;311;0;4,21;4,2;0,01;10,2;588;72,003;161,9;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;312;0;4,2;4,2;0,01;10,2;588;72,002;162,4;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;315;0;4,2;4,19;0,01;10,2;588;71,998;162,9;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;314;0;4,2;4,19;0,02;10,2;588;72,005;163,3;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;314;0;4,2;4,18;0,02;10,2;588;71,991;163,8;System In Line;System Ok;500;317,5
24-03-2023 02:34;De-Ballast;Running De-Ballast;314;0;4,2;4,18;0,01;10,2;588;71,995;164,3;System In Line;System Ok;500;317,5
24-03-2023 02:35;De-Ballast;Running De-Ballast;314;0;4,19;4,18;0,01;10,2;588;72,01;164,8;System In Line;System Ok;500;317,5
24-03-2023 02:35;De-Ballast;Running De-Ballast;314;0;4,21;4,19;0,01;10,2;588;72;165,2;System In Line;System Ok;500;317,5
24-03-2023 02:35;De-Ballast;Running De-Ballast;315;0;4,2;4,18;0,01;10,2;588;71,992;165,8;System In Line;System Ok;500;317,5
24-03-2023 02:35;De-Ballast;Running De-Ballast;313;0;4,2;4,19;0,01;10,2;588;72,005;166,2;System In Line;System Ok;500;317,5
24-03-2023 02:35;De-Ballast;Running De-Ballast;314;0;4,2;4,2;0,01;10,2;588;71,991;166,7;System In Line;System Ok;500;317,5
24-03-2023 02:35;De-Ballast;Running De-Ballast;314;0;4,2;4,18;0,01;10,2;588;72,004;167,1;System In Line;System Ok;500;317,5
